BIEN;CÓDIGO INSTITUCIONAL;CÓDIGO SENESCYT;CLASE DE BIEN;MODELO ;SERIE;MARCA;ESTADO;UBICACIÓN;RESPONSABLE INSTITUCIONAL;NRO. DE ACTA ENTREGA DE RECEPCION;OBSERVACIONES;NRO. DE ACTA DE CONSTATACIÓN FÍSICA;VALOR;COLOR;MATERIAL
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0291;37690070;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-013;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0292;37690071;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-014;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0293;37690072;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-15;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0294;37690073;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-016;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0295;37690074;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-017;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0296;37690075;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-018;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0297;37690076;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-019;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0298;37690077;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-20;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0299;37690078;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-021;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0302;37690081;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-024;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0303;37690082;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-025;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0304;37690083;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-026;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0305;37690084;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-027;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0306;37690085;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-028;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0307;37690086;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-029;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LABEM-ME-S0308;37690087;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-030;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LAB-ME-S0338;37690101;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-044;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
SILLA DE ESTUDIANTE;INT-PRETT-LAB-ME-S0339;37690102;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-045;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;NEGRO;PLASTICO-METAL
SILLA DE ESTUDIANTE;INT-PRETT-LAB-ME-S0364;37690127;MUEBLES Y ENSERES ;DC-SILLAESTUDANTE-01;49-070;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;DONACIÓN SENESCYT;AEFC-EQ-MOB-2023-001;0;0;0
BASURERO METALICO ;INT-PRETT-SDP1-ME.B0050;37689760;MUEBLES Y ENSERES ;DC-BASURERO-OF;13-001;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
ARMARIO CON PUERTAS;INT-PRETT-A-ME-A0026;37691866;MUEBLES Y ENSERES ;DC-ARMARIO-02;04-001;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING, JAVIER GAVILANES ;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
VITRINA;INT-PRETT-SDP3-ME-V0383;37893839;MUEBLES Y ENSERES ;DC-VITRINAALTA_01;55-001;CREARE;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MESA PUPITRE BEIGE ;INT-B-EO-M07012;30002541;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA ;0;DONACIÓN SENESCYT;N/A;0;GRIS;MADERA-METAL
PROYECTOR PORTÁTIL;INT-PRETT-B-EC-P0554;37715885;EQUIPO DE COMPUTO;EPSON;X8BW3800161;POWERLITE W52+;BUENO;LABORATORIO 2 MATRIZ;ING. CARLOS ACOSTA;0;PROYECTO PRETT;0;N/A;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0424.1;37930953;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;1JKV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0424.1;37930953;EQUIPO DE COMPUTO;KB216T3;31B-G24Y-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0424.1;37930953;EQUIPO DE COMPUTO;MC116T1;31U-0CU2;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0425.1;37930954;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;D4CV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0425.1;37930954;EQUIPO DE COMPUTO;KB216T3;G4AC;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0425.1;37930954;EQUIPO DE COMPUTO;MC116T1;0MDF;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0426.1;37930955;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;9CQQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0426.1;37930955;EQUIPO DE COMPUTO;KB216T3;2C7-G3QW-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0426.1;37930955;EQUIPO DE COMPUTO;MC116T1;34D-0AAS;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0427.1;37930957;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;7CGV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0427.1;37930957;EQUIPO DE COMPUTO;KB216T3;31B-G21P-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0427.1;37930957;EQUIPO DE COMPUTO;MC116T1;7CGV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0428.1;37930959;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;15WV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0428.1;37930959;EQUIPO DE COMPUTO;KB216T3;2CE-0CGU-A02;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0428.1;37930959;EQUIPO DE COMPUTO;MC116T1;34I-073K;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0429.1;37930960;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;30SV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0429.1;37930960;EQUIPO DE COMPUTO;KB216T3;2C7-G0FV-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0429.1;37930960;EQUIPO DE COMPUTO;MC116T1;31G-0ATD;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0430.1;37930961;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;CCQQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0430.1;37930961;EQUIPO DE COMPUTO;KB216T3;31B-63F4-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0430.1;37930961;EQUIPO DE COMPUTO;MC116T1;31U-0CT6;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0431.1;37930962;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;1DQQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0431.1;37930962;EQUIPO DE COMPUTO;KB216T3;31B-G56V-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0431.1;37930962;EQUIPO DE COMPUTO;MC116T1;34I-06UR;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0432.1;37930963;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;4CQQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0432.1;37930963;EQUIPO DE COMPUTO;KB216T3;2C7-G3QV-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0432.1;37930963;EQUIPO DE COMPUTO;MC116T1;34D-0AAL;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0433.1;37930964;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;7DGV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0433.1;37930964;EQUIPO DE COMPUTO;KB216T3;31B-G22L-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0433.1;37930964;EQUIPO DE COMPUTO;MC116T1;2AS-0ALM;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0435.1;37930965;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;17GV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0435.1;37930965;EQUIPO DE COMPUTO;KB216T3;31B-G21T-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0435.1;37930965;EQUIPO DE COMPUTO;MC116T1;31G-0AV6;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0434.1;37930966;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;BBGV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0434.1;37930966;EQUIPO DE COMPUTO;KB216T3;31B-G1R1-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0434.1;37930966;EQUIPO DE COMPUTO;MC116T1;31E-0ORX;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0436.1;37930968;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;DKKV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0436.1;37930968;EQUIPO DE COMPUTO;KB216T3;31B-G2HP-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0436.1;37930968;EQUIPO DE COMPUTO;MC116T1;34I-07FW;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0437.1;37930969;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;CDQQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0437.1;37930969;EQUIPO DE COMPUTO;KB216T3;31B-G51M-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0437.1;37930969;EQUIPO DE COMPUTO;MC116T1;34I-073E;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0438.1;37930970;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;2NTQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0438.1;37930970;EQUIPO DE COMPUTO;KB216T3;31B-G12F-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0438.1;37930970;EQUIPO DE COMPUTO;MC116T1;31G-0AUO;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0439.1;37930972;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;9DGV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0439.1;37930972;EQUIPO DE COMPUTO;KB216T3;CN-019M93-LO300-31B-G22J-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0439.1;37930972;EQUIPO DE COMPUTO;MC116T1;0NKL;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0440.1;37930973;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;7LTQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0440.1;37930973;EQUIPO DE COMPUTO;KB216T3;cn-019m93-lo300-31b-G51F-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0440.1;37930973;EQUIPO DE COMPUTO;MC116T1;CN-065K5F-LO300-31G-0AUQ;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0441.1;37930975;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;9KTQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0441.1;37930975;EQUIPO DE COMPUTO;KB216T3;31B-G50M-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0441.1;37930975;EQUIPO DE COMPUTO;MC116T1;31G-0AUM;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0442.1;37930976;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;B3WV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0442.1;37930976;EQUIPO DE COMPUTO;KB216T3;2C7-G3JY-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0442.1;37930976;EQUIPO DE COMPUTO;MC116T1;31U-0O4X;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0443.1;37930980;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;14WV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0443.1;37930980;EQUIPO DE COMPUTO;KB216T3;31B-G1QT-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0443.1;37930980;EQUIPO DE COMPUTO;MC116T1;31U-0O4T;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0444.1;37930981;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;8HKV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0444.1;37930981;EQUIPO DE COMPUTO;KB216T3;31B-G23J-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0444.1;37930981;EQUIPO DE COMPUTO;MC116T1;31U-0CUR;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0445.1;37930982;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;29GV7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0445.1;37930982;EQUIPO DE COMPUTO;KB216T3;2CE-0CGD-A02;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
MOUSE;LAB-INT-PRETT-EC-MT0445.1;37930982;EQUIPO DE COMPUTO;MC116T1;31U-0GEJ;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
COMPUTADOR TODO EN 1;LAB-INT-PRETT-EC-MT0446.1;37930984;EQUIPO DE COMPUTO;Optiplex All in one Plus 7410;BJTQ7Y3;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
TECLADO;LAB-INT-PRETT-EC-MT0446.1;37930984;EQUIPO DE COMPUTO;KB216T3;31B-G3O2-A03;DELL;BUENO;LABORATORIO 1 MATRIZ;ING.GRACIELA VILLACIS;0;PROYECTO PRETT;AEFC-EQ-MOB-2023-001;0;0;0
